price,size,tenure,district,distance,reform,year
210,60,2,港区,5,0,0
140,70,25,港区,5,0,0
140,70,25,港区,5,0,0
37,35,21,港区,8,0,0
27,25,11,港区,6,0,0
19,20,48,港区,8,0,0
39,25,5,港区,6,0,0
42,30,11,港区,5,0,0
67,65,46,港区,3,0,0
60,60,48,港区,1,0,0
190,55,3,港区,1,0,0
120,60,21,港区,4,0,0
31,25,22,港区,2,0,0
250,85,2,港区,4,0,0
100,65,25,港区,6,0,0
140,60,20,港区,7,0,0
130,40,3,港区,1,0,0
280,120,45,港区,7,0,0
210,80,21,港区,7,0,0
280,75,4,港区,2,0,0
140,60,20,港区,7,0,0
100,45,20,港区,7,0,0
250,85,20,港区,7,0,0
200,75,2,港区,4,0,0
86,75,54,港区,3,0,0
160,80,25,港区,6,0,0
18,25,52,港区,3,0,0
18,30,43,港区,6,1,0
99,75,49,港区,10,0,0
130,40,15,港区,1,0,0
25,25,52,港区,3,0,0
95,45,20,港区,7,0,0
130,45,4,港区,2,0,0
63,60,52,港区,5,0,0
65,50,53,港区,1,0,0
100,65,25,港区,6,0,0
51,40,55,港区,2,0,0
500,115,19,港区,4,0,0
120,60,13,港区,3,0,0
190,65,4,港区,2,0,0
220,80,4,港区,2,0,0
200,80,4,港区,2,0,0
29,25,46,港区,1,1,0
54,55,42,港区,5,0,0
330,65,4,港区,4,0,0
420,85,6,港区,5,0,0
32,25,11,港区,5,0,0
460,85,6,港区,5,0,0
210,45,1,港区,2,0,0
350,70,6,港区,5,0,0
260,65,6,港区,5,0,0
25,20,29,港区,5,0,0
170,55,12,港区,1,0,0
23,25,49,港区,6,0,0
47,30,13,港区,3,0,0
110,60,25,港区,5,0,0
56,30,8,港区,4,0,0
20,30,41,港区,8,0,0
170,95,43,港区,11,0,0
400,90,11,港区,6,0,0
400,85,11,港区,6,0,0
240,120,56,港区,2,1,0
43,35,57,港区,8,0,0
54,45,43,港区,7,0,0
16,25,44,港区,1,0,0
120,65,29,港区,7,0,0
69,55,45,港区,11,0,0
130,90,36,港区,7,0,0
240,80,19,港区,13,0,0
400,85,8,港区,8,0,0
25,30,45,港区,8,0,0
67,30,27,港区,4,0,0
34,25,12,港区,12,0,0
26,20,45,港区,2,1,0
48,55,41,港区,11,0,0
19,25,30,港区,12,0,0
110,40,5,港区,5,0,0
110,70,13,港区,7,0,0
52,50,62,港区,9,1,0
67,35,6,港区,7,0,0
36,50,56,港区,7,0,0
30,30,55,港区,5,0,0
38,30,28,港区,7,0,0
64,45,19,港区,4,0,0
30,45,57,港区,1,0,0
96,65,13,港区,10,0,0
180,60,5,港区,5,0,0
140,55,7,港区,5,0,0
150,80,12,港区,7,0,0
330,80,11,港区,6,0,0
61,30,5,港区,5,0,0
720,130,11,港区,6,0,0
71,40,23,港区,10,0,0
16,20,30,港区,12,0,0
340,90,11,港区,6,0,0
15,20,30,港区,13,0,0
500,130,24,港区,9,0,0
140,85,27,港区,6,0,0
550,120,22,港区,7,0,0
45,45,44,港区,2,0,0
180,80,27,港区,4,0,0
68,45,26,港区,4,0,0
160,35,22,港区,5,0,0
200,65,12,港区,3,0,0
76,40,12,港区,3,0,0
200,60,21,港区,1,0,0
820,110,8,港区,4,0,0
100,55,22,港区,7,0,0
100,55,12,港区,5,0,0
42,45,57,港区,3,0,0
20,20,50,港区,5,0,0
170,70,11,港区,4,0,0
23,20,52,港区,5,0,0
17,20,52,港区,2,0,0
360,80,14,港区,3,0,0
56,50,55,港区,5,1,0
110,75,47,港区,2,1,0
250,85,29,港区,7,0,0
35,35,47,港区,2,0,0
28,25,17,港区,14,0,0
150,85,20,港区,14,0,0
140,80,20,港区,14,0,0
93,65,19,港区,14,0,0
120,70,20,港区,11,0,0
110,90,17,港区,10,0,0
76,85,24,港区,14,0,0
160,75,20,港区,15,1,0
180,95,20,港区,15,0,0
150,85,20,港区,13,0,0
130,75,20,港区,15,0,0
94,85,17,港区,10,0,0
270,105,20,港区,10,0,0
110,60,20,港区,15,0,0
160,95,20,港区,14,0,0
110,85,17,港区,10,0,0
140,80,20,港区,15,0,0
150,80,19,港区,14,1,0
60,55,43,港区,8,1,0
160,90,20,港区,15,0,0
150,85,19,港区,15,0,0
170,90,20,港区,13,1,0
90,65,20,港区,13,0,0
110,70,20,港区,9,0,0
140,85,19,港区,14,0,0
190,85,19,港区,14,0,0
86,65,21,港区,13,0,0
88,60,20,港区,11,1,0
110,65,20,港区,17,0,0
160,85,19,港区,14,0,0
84,75,20,港区,13,0,0
170,85,20,港区,15,1,0
150,85,20,港区,14,0,0
100,65,20,港区,15,0,0
75,30,2,港区,4,0,0
18,30,46,港区,5,0,0
47,45,19,港区,10,0,0
29,20,19,港区,7,0,0
320,95,19,港区,6,0,0
130,55,24,港区,3,0,0
34,25,7,港区,5,0,0
190,60,13,港区,4,0,0
100,45,19,港区,3,1,0
45,45,45,港区,3,0,0
350,120,21,港区,2,0,0
200,80,24,港区,3,0,0
110,55,19,港区,2,0,0
85,45,19,港区,6,0,0
74,55,7,港区,8,0,0
23,20,24,港区,7,0,0
35,35,45,港区,3,0,0
100,45,19,港区,6,0,0
280,85,19,港区,2,0,0
210,80,8,港区,5,0,0
59,45,48,港区,3,0,0
97,70,44,港区,3,0,0
30,40,47,港区,4,0,0
58,55,40,港区,1,0,0
130,60,12,港区,1,0,0
110,90,48,港区,3,1,0
130,75,23,港区,1,0,0
210,100,19,港区,4,0,0
160,85,19,港区,3,0,0
110,65,19,港区,3,0,0
200,60,6,港区,6,0,0
190,60,6,港区,6,0,0
45,25,8,港区,5,0,0
210,60,16,港区,5,0,0
180,60,4,港区,7,0,0
50,45,53,港区,3,1,0
48,25,8,港区,5,0,0
24,25,24,港区,4,0,0
19,25,41,港区,5,0,0
350,80,16,港区,5,0,0
24,30,45,港区,5,0,0
39,35,50,港区,7,0,0
330,75,16,港区,5,0,0
220,60,16,港区,4,0,0
80,55,21,港区,5,0,0
68,40,25,港区,5,0,0
200,70,2,港区,7,0,0
260,90,4,港区,8,0,0
250,70,15,港区,3,0,0
130,65,27,港区,7,0,0
70,65,46,港区,5,0,0
210,65,16,港区,5,0,0
320,100,23,港区,9,0,0
62,40,25,港区,5,0,0
900,130,10,港区,6,0,0
39,30,10,港区,7,0,0
190,50,16,港区,4,0,0
41,45,53,港区,3,0,0
19,25,40,港区,2,0,0
350,75,16,港区,5,0,0
40,25,10,港区,7,0,0
40,45,40,港区,9,0,0
15,20,54,港区,6,0,0
210,70,7,港区,8,0,0
19,20,48,港区,2,0,0
35,30,42,港区,2,1,0
32,25,23,港区,3,0,0
180,105,43,港区,4,0,0
330,125,42,港区,2,0,0
210,80,48,港区,5,0,0
41,30,28,港区,9,0,0
24,25,46,港区,2,0,0
14,15,45,港区,8,0,0
71,55,47,港区,3,0,0
170,105,46,港区,5,0,0
82,50,47,港区,2,1,0
65,40,21,港区,6,0,0
32,25,24,港区,3,0,0
32,25,24,港区,3,0,0
290,85,10,港区,3,0,0
160,85,47,港区,5,0,0
300,90,17,港区,5,0,0
23,25,45,港区,4,0,0
13,20,54,港区,6,0,0
79,55,47,港区,6,0,0
180,50,16,港区,8,0,0
46,40,49,港区,5,0,0
410,90,6,港区,4,0,0
170,60,6,港区,4,0,0
230,80,12,港区,6,0,0
68,40,14,港区,2,0,0
190,120,50,港区,6,0,0
14,20,54,港区,7,0,0
25,25,54,港区,7,0,0
260,75,16,港区,8,0,0
340,85,17,港区,4,0,0
270,90,18,港区,6,0,0
110,40,12,港区,4,0,0
64,40,24,港区,2,0,0
210,65,8,港区,6,0,0
270,85,16,港区,4,0,0
110,75,48,港区,3,0,0
27,20,24,港区,2,0,0
21,25,44,港区,2,0,0
78,45,18,港区,3,0,0
100,50,27,港区,3,0,0
110,60,28,港区,3,1,0
26,25,24,港区,2,0,0
25,20,35,港区,4,0,0
130,65,28,港区,3,0,0
52,30,17,港区,1,0,0
93,40,4,港区,10,0,0
110,60,11,港区,10,0,0
150,75,9,港区,9,0,0
140,80,9,港区,9,0,0
140,65,2,港区,11,0,0
34,40,45,港区,15,0,0
150,65,2,港区,11,0,0
40,35,17,港区,9,0,0
31,35,45,港区,10,0,0
170,85,18,港区,9,1,0
230,105,19,港区,12,0,0
200,85,19,港区,8,0,0
100,40,2,港区,11,0,0
16,25,45,港区,10,0,0
210,100,19,港区,9,0,0
18,25,45,港区,10,0,0
90,50,19,港区,8,0,0
77,70,43,港区,9,0,0
40,50,45,港区,11,0,0
60,55,44,港区,12,0,0
140,70,10,港区,10,0,0
14,20,49,港区,4,0,0
64,60,43,港区,9,0,0
140,65,10,港区,10,0,0
160,80,18,港区,9,0,0
160,75,10,港区,10,0,0
270,90,4,港区,8,0,0
130,75,19,港区,14,0,0
130,75,22,港区,10,0,0
55,60,43,港区,12,0,0
92,40,2,港区,11,0,0
140,65,18,港区,8,0,0
240,90,10,港区,10,0,0
150,75,18,港区,9,0,0
62,35,10,港区,6,0,0
320,105,19,港区,13,0,0
62,60,43,港区,9,0,0
100,55,20,港区,9,0,0
60,55,44,港区,11,0,0
55,60,43,港区,12,0,0
28,25,20,港区,8,0,0
180,80,18,港区,8,0,0
120,70,20,港区,8,0,0
64,55,42,港区,10,0,0
14,20,45,港区,8,0,0
240,85,10,港区,10,0,0
95,40,4,港区,10,0,0
150,70,9,港区,10,0,0
38,30,12,港区,6,0,0
80,45,22,港区,5,0,0
33,30,55,港区,9,0,0
62,45,41,港区,9,0,0
85,50,26,港区,7,0,0
130,75,11,港区,12,0,0
65,55,41,港区,7,0,0
38,30,22,港区,8,0,0
210,65,7,港区,9,0,0
330,105,7,港区,10,0,0
43,25,29,港区,10,0,0
39,30,45,港区,5,0,0
25,25,25,港区,8,0,0
41,35,49,港区,5,0,0
64,50,49,港区,7,0,0
30,25,47,港区,3,0,0
240,75,12,港区,7,0,1
250,75,12,港区,8,0,1
270,80,24,港区,3,0,1
370,105,24,港区,3,0,1
130,45,24,港区,2,0,1
320,85,25,港区,4,0,1
120,55,10,港区,10,0,1
120,55,6,港区,2,0,1
68,25,3,港区,6,0,1
230,60,3,港区,6,0,1
110,55,6,港区,2,0,1
50,45,22,港区,13,0,1
120,55,6,港区,2,0,1
120,55,6,港区,2,0,1
73,25,3,港区,6,0,1
88,70,15,港区,12,0,1
120,50,21,港区,3,0,1
140,45,3,港区,6,0,1
120,55,6,港区,2,0,1
6.5,15,51,港区,7,0,1
150,45,3,港区,6,0,1
40,25,17,港区,4,0,1
150,55,21,港区,1,0,1
340,90,11,港区,10,0,1
180,80,23,港区,7,0,1
120,60,23,港区,4,0,1
170,65,9,港区,11,0,1
220,55,3,港区,3,0,1
200,90,23,港区,7,0,1
150,60,9,港区,11,0,1
200,60,3,港区,3,0,1
75,60,18,港区,11,0,1
280,80,3,港区,4,0,1
390,105,21,港区,1,0,1
260,55,3,港区,3,0,1
490,125,3,港区,6,0,1
250,90,21,港区,1,0,1
14,20,35,港区,8,0,1
120,60,6,港区,7,0,1
210,65,4,港区,7,0,1
43,30,29,港区,6,0,1
49,55,56,港区,4,0,1
17,25,50,港区,9,0,1
87,80,41,港区,8,0,1
88,45,17,港区,7,0,1
94,35,7,港区,4,0,1
81,55,53,港区,5,1,1
230,60,4,港区,1,0,1
27,25,24,港区,10,0,1
86,40,23,港区,6,0,1
21,20,48,港区,1,0,1
220,70,16,港区,1,0,1
200,105,54,港区,6,0,1
230,70,6,港区,9,0,1
89,35,7,港区,4,0,1
49,40,49,港区,1,0,1
170,60,16,港区,1,0,1
100,45,22,港区,1,0,1
30,20,24,港区,2,0,1
43,45,58,港区,6,0,1
170,70,22,港区,7,0,1
90,45,4,港区,4,0,1
300,105,9,港区,9,0,1
130,70,22,港区,7,0,1
48,35,26,港区,3,0,1
120,45,14,港区,3,0,1
140,60,14,港区,3,0,1
250,70,18,港区,4,0,1
130,45,5,港区,2,0,1
170,55,18,港区,3,0,1
25,25,45,港区,2,0,1
130,45,5,港区,2,0,1
180,55,18,港区,4,0,1
40,25,22,港区,2,0,1
21,25,46,港区,3,0,1
270,65,2,港区,2,0,1
270,60,7,港区,5,0,1
300,70,7,港区,5,0,1
330,70,2,港区,2,0,1
130,40,7,港区,5,0,1
25,25,21,港区,4,0,1
85,30,7,港区,5,0,1
240,55,2,港区,2,0,1
88,35,9,港区,4,0,1
79,60,46,港区,5,0,1
66,35,9,港区,4,0,1
61,45,48,港区,7,0,1
130,50,14,港区,1,0,1
130,50,26,港区,2,0,1
95,50,22,港区,1,0,1
44,30,14,港区,12,0,1
160,85,45,港区,11,0,1
330,115,44,港区,7,0,1
130,50,14,港区,7,0,1
310,80,22,港区,4,0,1
15,15,42,港区,14,0,1
80,50,47,港区,10,0,1
770,105,9,港区,3,0,1
85,45,55,港区,5,0,1
78,40,24,港区,10,0,1
53,30,54,港区,4,0,1
21,20,46,港区,2,0,1
81,50,55,港区,5,0,1
210,85,45,港区,11,0,1
230,130,43,港区,10,0,1
25,25,50,港区,8,0,1
48,30,46,港区,2,0,1
72,65,48,港区,7,0,1
140,70,31,港区,8,0,1
48,40,48,港区,4,0,1
210,75,20,港区,11,0,1
100,75,13,港区,7,0,1
180,55,11,港区,6,0,1
100,60,53,港区,11,0,1
73,50,46,港区,13,0,1
92,55,43,港区,7,0,1
110,50,18,港区,5,0,1
47,50,47,港区,9,0,1
99,85,47,港区,9,0,1
130,90,61,港区,5,0,1
90,60,13,港区,7,0,1
51,35,23,港区,3,0,1
65,30,6,港区,5,0,1
68,45,13,港区,7,0,1
100,60,13,港区,7,0,1
30,25,25,港区,7,0,1
33,25,48,港区,3,0,1
540,85,14,港区,2,0,1
87,50,47,港区,3,0,1
260,50,14,港区,2,0,1
31,20,51,港区,5,0,1
140,75,48,港区,2,0,1
51,40,54,港区,3,0,1
52,40,58,港区,3,0,1
220,45,14,港区,2,0,1
140,40,23,港区,7,0,1
710,125,18,港区,5,0,1
35,30,25,港区,4,0,1
260,65,16,港区,3,0,1
24,20,44,港区,5,0,1
63,45,55,港区,3,1,1
110,65,21,港区,15,0,1
90,85,18,港区,10,0,1
190,95,21,港区,14,0,1
120,90,18,港区,11,0,1
160,90,21,港区,14,0,1
150,80,21,港区,14,0,1
85,45,21,港区,15,0,1
190,85,21,港区,15,0,1
90,50,21,港区,8,0,1
120,65,20,港区,13,0,1
110,60,21,港区,15,0,1
160,60,0,港区,13,0,1
110,85,18,港区,10,0,1
230,90,21,港区,15,0,1
120,70,26,港区,10,0,1
110,60,21,港区,11,0,1
160,85,21,港区,15,0,1
71,45,21,港区,9,0,1
170,75,20,港区,13,0,1
68,40,21,港区,11,0,1
150,80,21,港区,15,0,1
370,125,20,港区,7,0,1
100,55,26,港区,10,0,1
170,90,21,港区,12,0,1
70,60,22,港区,17,0,1
190,65,23,港区,6,0,1
160,90,21,港区,15,0,1
170,60,23,港区,6,0,1
120,80,20,港区,14,0,1
99,75,18,港区,10,0,1
210,85,21,港区,8,0,1
420,100,23,港区,6,0,1
150,60,12,港区,11,0,1
160,90,21,港区,14,0,1
160,75,20,港区,14,0,1
170,90,21,港区,11,1,1
140,80,21,港区,15,0,1
170,95,20,港区,15,0,1
96,45,0,港区,13,0,1
97,65,21,港区,15,0,1
140,55,23,港区,6,0,1
420,105,19,港区,6,0,1
120,90,26,港区,5,0,1
17,20,45,港区,8,0,1
27,20,23,港区,5,0,1
60,50,45,港区,6,0,1
93,50,20,港区,3,0,1
24,25,20,港区,5,0,1
140,50,8,港区,3,0,1
130,60,23,港区,6,0,1
15,30,45,港区,4,0,1
270,95,20,港区,2,0,1
42,40,44,港区,3,0,1
67,60,47,港区,5,0,1
140,55,20,港区,5,0,1
52,30,8,港区,3,0,1
100,45,20,港区,3,0,1
190,70,20,港区,3,0,1
29,45,47,港区,3,0,1
44,25,8,港区,6,0,1
29,20,25,港区,3,0,1
38,30,18,港区,3,0,1
28,20,25,港区,3,0,1
50,45,47,港区,8,0,1
210,60,1,港区,4,0,1
210,60,1,港区,4,0,1
230,60,1,港区,4,0,1
120,65,44,港区,5,0,1
56,55,45,港区,5,0,1
66,45,26,港区,1,0,1
130,70,49,港区,3,1,1
550,120,1,港区,4,0,1
80,50,21,港区,5,0,1
150,70,45,港区,3,0,1
20,20,28,港区,12,0,1
39,35,26,港区,1,0,1
82,45,21,港区,5,0,1
92,55,20,港区,2,0,1
190,85,20,港区,2,0,1
75,30,7,港区,7,0,1
140,60,20,港区,5,0,1
55,30,7,港区,7,0,1
220,60,12,港区,6,0,1
410,85,2,港区,7,0,1
950,130,1,港区,5,0,1
340,130,55,港区,8,0,1
62,55,49,港区,6,1,1
34,30,19,港区,2,0,1
130,30,2,港区,7,0,1
240,75,12,港区,6,0,1
500,85,2,港区,7,0,1
380,90,1,港区,7,0,1
27,20,25,港区,5,0,1
340,65,2,港区,7,0,1
130,55,21,港区,3,1,1
29,30,48,港区,5,0,1
55,50,49,港区,10,0,1
72,35,22,港区,5,0,1
160,80,28,港区,7,0,1
150,65,14,港区,8,0,1
95,60,48,港区,10,0,1
190,80,21,港区,5,0,1
110,55,25,港区,7,0,1
120,60,28,港区,8,0,1
26,25,46,港区,11,0,1
170,60,5,港区,8,0,1
42,30,48,港区,8,0,1
140,65,14,港区,9,0,1
48,40,43,港区,6,0,1
130,45,21,港区,1,0,1
1200,130,2,港区,7,0,1
92,60,48,港区,8,0,1
67,60,56,港区,5,0,1
44,30,10,港区,10,0,1
140,70,54,港区,8,0,1
700,100,2,港区,7,0,1
520,125,5,港区,8,0,1
140,70,54,港区,8,0,1
60,50,47,港区,5,0,1
62,50,49,港区,5,0,1
200,65,21,港区,2,0,1
420,90,2,港区,7,0,1
78,60,44,港区,3,0,1
81,60,55,港区,5,0,1
50,50,46,港区,11,1,1
48,30,48,港区,7,0,1
430,90,16,港区,3,0,1
390,85,2,港区,7,0,1
290,100,8,港区,6,0,1
26,20,48,港区,8,0,1
220,85,28,港区,4,0,1
85,55,30,港区,7,0,1
460,105,1,港区,7,0,1
130,70,47,港区,6,1,1
17,20,47,港区,2,0,1
38,25,10,港区,3,0,1
27,25,43,港区,7,0,1
560,110,17,港区,2,0,1
19,20,46,港区,4,1,1
220,65,10,港区,3,0,1
540,95,18,港区,4,0,1
27,25,47,港区,2,0,1
350,85,17,港区,8,0,1
74,45,48,港区,3,0,1
15,20,55,港区,7,0,1
61,50,49,港区,2,0,1
290,75,18,港区,5,0,1
150,70,29,港区,9,0,1
330,120,29,港区,8,1,1
78,55,49,港区,5,1,1
140,70,29,港区,7,0,1
300,125,43,港区,2,0,1
48,30,13,港区,6,0,1
65,55,44,港区,5,0,1
330,85,17,港区,8,0,1
200,60,13,港区,6,0,1
89,70,54,港区,6,1,1
400,100,25,港区,3,0,1
210,75,12,港区,4,0,1
110,50,25,港区,4,0,1
150,65,29,港区,3,0,1
60,60,47,港区,3,0,1
110,55,43,港区,1,0,1
140,65,21,港区,1,0,1
370,100,18,港区,5,0,1
97,45,11,港区,10,0,1
170,85,21,港区,8,0,1
58,50,48,港区,5,0,1
80,60,44,港区,10,0,1
25,20,24,港区,10,0,1
140,65,20,港区,12,0,1
150,85,20,港区,14,0,1
160,70,20,港区,12,1,1
59,50,44,港区,11,0,1
45,45,48,港区,6,0,1
160,60,11,港区,10,0,1
140,65,21,港区,9,0,1
41,40,46,港区,9,0,1
40,40,46,港区,12,0,1
330,125,20,港区,13,0,1
130,75,20,港区,12,0,1
71,55,43,港区,11,1,1
110,60,20,港区,12,0,1
220,80,11,港区,10,0,1
180,80,19,港区,8,0,1
100,40,3,港区,11,0,1
140,65,20,港区,12,0,1
210,105,20,港区,12,0,1
42,30,12,港区,8,0,1
200,95,19,港区,8,0,1
26,30,49,港区,9,0,1
160,85,20,港区,14,0,1
57,45,48,港区,6,0,1
31,30,44,港区,11,0,1
160,70,19,港区,8,0,1
28,25,24,港区,9,0,1
40,40,44,港区,11,1,1
18,20,47,港区,1,0,1
150,75,5,港区,3,0,1
68,70,50,港区,14,1,1
290,85,8,港区,12,0,1
270,70,12,港区,6,0,1
110,55,27,港区,6,0,1
78,45,30,港区,10,0,1
26,25,47,港区,9,0,1
95,55,27,港区,10,0,1
87,45,42,港区,9,0,1
27,30,50,港区,7,0,1
110,60,4,新宿区,6,0,0
130,70,4,新宿区,6,0,0
94,65,28,新宿区,6,0,0
59,65,61,新宿区,6,0,0
22,35,57,新宿区,3,0,0
70,45,22,新宿区,3,0,0
120,60,8,新宿区,3,0,0
16,25,48,新宿区,1,0,0
22,30,47,新宿区,4,0,0
12,15,36,新宿区,8,0,0
14,35,46,新宿区,8,0,0
51,65,53,新宿区,10,0,0
130,75,17,新宿区,3,0,0
38,60,52,新宿区,8,0,0
12,15,36,新宿区,8,0,0
48,35,17,新宿区,6,0,0
74,60,21,新宿区,9,0,0
22,20,17,新宿区,7,0,0
85,60,21,新宿区,3,0,0
100,75,10,新宿区,8,0,0
13,25,37,新宿区,9,0,0
26,35,47,新宿区,8,1,0
54,65,47,新宿区,6,0,0
50,65,42,新宿区,8,0,0
110,65,10,新宿区,6,0,0
18,30,53,新宿区,6,0,0
66,40,13,新宿区,6,0,0
56,65,53,新宿区,10,0,0
17,30,37,新宿区,9,0,0
41,35,17,新宿区,4,0,0
51,50,21,新宿区,7,0,0
46,55,53,新宿区,9,0,0
25,45,47,新宿区,9,0,0
15,25,40,新宿区,10,0,0
32,30,23,新宿区,3,0,0
26,45,58,新宿区,7,0,0
72,65,21,新宿区,9,0,0
15,20,40,新宿区,6,0,0
82,65,13,新宿区,9,0,0
26,50,55,新宿区,7,0,0
33,25,11,新宿区,2,0,0
17,25,46,新宿区,3,0,0
14,20,48,新宿区,6,0,0
34,45,52,新宿区,1,0,0
43,65,52,新宿区,7,0,0
20,50,46,新宿区,7,0,0
32,40,46,新宿区,4,0,0
75,50,18,新宿区,1,0,0
130,70,18,新宿区,1,0,0
63,45,18,新宿区,1,0,0
100,115,16,新宿区,3,0,0
130,115,16,新宿区,4,0,0
87,55,12,新宿区,4,0,0
45,50,36,新宿区,6,0,0
220,110,17,新宿区,6,0,0
160,65,0,新宿区,6,0,0
12,15,40,新宿区,6,0,0
28,35,44,新宿区,5,0,0
14,40,49,新宿区,8,0,0
12,40,49,新宿区,8,0,0
18,55,49,新宿区,8,0,0
12,40,49,新宿区,8,0,0
130,60,8,新宿区,8,0,0
55,40,17,新宿区,6,0,0
200,80,8,新宿区,7,0,0
27,25,22,新宿区,4,0,0
180,90,8,新宿区,7,0,0
26,30,14,新宿区,1,0,0
130,60,8,新宿区,8,0,0
37,35,46,新宿区,6,0,0
53,40,17,新宿区,6,0,0
22,20,27,新宿区,4,0,0
190,85,8,新宿区,7,0,0
20,30,53,新宿区,2,0,0
230,75,0,新宿区,6,0,0
26,25,48,新宿区,4,0,0
210,80,1,新宿区,6,0,0
84,60,20,新宿区,4,0,0
130,60,8,新宿区,7,0,0
78,60,45,新宿区,6,0,0
37,35,47,新宿区,5,0,0
120,45,1,新宿区,6,0,0
75,50,45,新宿区,6,0,0
67,60,31,新宿区,10,0,0
18,25,47,新宿区,7,0,0
80,60,26,新宿区,11,0,0
73,80,40,新宿区,4,0,0
32,35,33,新宿区,10,0,0
120,90,32,新宿区,10,1,0
32,65,51,新宿区,12,0,0
110,80,10,新宿区,9,0,0
83,60,26,新宿区,7,0,0
49,35,8,新宿区,6,0,0
32,25,19,新宿区,1,0,0
14,15,37,新宿区,7,0,0
95,65,10,新宿区,9,0,0
55,65,43,新宿区,13,0,0
55,35,6,新宿区,7,0,0
68,80,44,新宿区,10,0,0
77,75,26,新宿区,7,0,0
40,35,31,新宿区,9,0,0
57,50,26,新宿区,2,0,0
63,45,6,新宿区,3,0,0
65,60,30,新宿区,4,0,0
92,60,23,新宿区,3,0,0
59,55,15,新宿区,2,0,0
110,60,6,新宿区,2,0,0
100,60,6,新宿区,2,0,0
82,60,11,新宿区,7,0,0
75,60,24,新宿区,6,0,0
90,60,11,新宿区,7,1,0
73,60,24,新宿区,4,0,0
30,30,12,新宿区,5,0,0
86,60,11,新宿区,7,0,0
77,40,6,新宿区,5,0,0
36,40,54,新宿区,6,1,0
26,25,18,新宿区,5,0,0
20,50,58,新宿区,3,0,0
79,50,12,新宿区,1,0,0
70,40,12,新宿区,1,0,0
79,40,5,新宿区,2,0,0
200,75,7,新宿区,5,0,0
130,60,7,新宿区,6,0,0
53,35,6,新宿区,6,0,0
19,25,23,新宿区,5,0,0
60,45,47,新宿区,3,0,0
25,25,23,新宿区,7,0,0
70,50,22,新宿区,5,0,0
99,55,1,新宿区,7,0,0
87,65,28,新宿区,5,0,0
60,35,10,新宿区,4,0,0
18,25,53,新宿区,5,0,0
65,40,10,新宿区,6,0,0
29,40,46,新宿区,9,1,0
120,60,10,新宿区,7,0,0
110,75,21,新宿区,4,0,0
36,30,9,新宿区,7,0,0
48,35,11,新宿区,6,0,0
99,65,23,新宿区,9,0,0
160,60,10,新宿区,7,0,0
33,40,33,新宿区,7,0,0
80,60,21,新宿区,4,0,0
240,80,10,新宿区,6,0,0
77,60,27,新宿区,7,0,0
71,45,13,新宿区,6,0,0
27,25,13,新宿区,9,0,0
150,100,2,新宿区,4,0,0
110,120,22,新宿区,4,0,0
140,85,8,新宿区,6,0,0
65,70,29,新宿区,7,0,0
60,55,13,新宿区,8,0,0
81,60,14,新宿区,15,0,0
82,70,26,新宿区,1,0,0
60,60,29,新宿区,7,0,0
69,65,26,新宿区,1,1,0
37,60,34,新宿区,8,0,0
15,40,46,新宿区,8,0,0
33,30,6,新宿区,7,0,0
32,60,54,新宿区,7,0,0
13,20,41,新宿区,1,0,0
52,75,42,新宿区,7,0,0
11,20,39,新宿区,7,0,0
34,55,48,新宿区,2,0,0
76,95,28,新宿区,11,0,0
11,20,33,新宿区,8,0,0
50,45,21,新宿区,3,0,0
44,55,30,新宿区,7,0,0
80,50,8,新宿区,6,0,0
37,30,6,新宿区,5,0,0
200,85,9,新宿区,10,0,0
34,40,47,新宿区,7,0,0
91,70,25,新宿区,7,0,0
45,35,14,新宿区,3,0,0
140,60,12,新宿区,2,0,0
130,75,7,新宿区,3,0,0
200,90,7,新宿区,3,0,0
90,75,27,新宿区,7,0,0
28,35,58,新宿区,7,0,0
150,75,18,新宿区,5,0,0
50,45,41,新宿区,6,0,0
45,50,43,新宿区,5,0,0
14,20,46,新宿区,3,0,0
92,35,5,新宿区,3,0,0
100,60,5,新宿区,4,0,0
85,75,7,新宿区,9,0,0
67,50,17,新宿区,3,0,0
79,55,26,新宿区,11,0,0
66,40,12,新宿区,4,0,0
200,85,15,新宿区,1,0,0
14,20,44,新宿区,4,0,0
70,50,24,新宿区,1,0,0
120,80,24,新宿区,1,0,0
24,20,42,新宿区,8,0,0
13,15,45,新宿区,3,0,0
17,20,41,新宿区,5,0,0
50,60,29,新宿区,6,0,0
33,40,48,新宿区,4,0,0
19,25,45,新宿区,3,0,0
19,25,42,新宿区,5,0,0
79,70,25,新宿区,4,1,0
9.5,30,61,新宿区,4,0,0
25,40,56,新宿区,6,0,0
63,35,2,新宿区,6,0,0
72,60,41,新宿区,2,0,0
49,50,30,新宿区,3,0,0
10,35,43,新宿区,5,0,0
42,30,7,新宿区,8,0,0
43,25,9,新宿区,3,0,0
12,20,41,新宿区,2,0,0
16,20,43,新宿区,3,0,0
67,45,41,新宿区,3,1,0
78,60,24,新宿区,1,0,0
170,120,21,新宿区,2,0,0
37,25,7,新宿区,8,0,0
29,25,42,新宿区,3,0,0
61,45,39,新宿区,4,0,0
31,30,42,新宿区,6,0,0
40,40,47,新宿区,7,0,0
92,50,22,新宿区,6,0,0
50,55,47,新宿区,4,0,0
74,60,46,新宿区,6,0,0
170,70,4,新宿区,5,0,0
85,70,26,新宿区,6,0,0
92,55,14,新宿区,4,0,0
