Tenure,Distance,Kenpei,Youseki,Reform,E_Size,E_Tenure,E_Distance,E_Kenpei,E_Youseki,E_Reform,Size,Hat_B,Hat_Y_D1,Hat_B_OLS,Hat_Y_OLS
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,24,9.366368512143206,47.79049803235226,20.582821426823827,20.582821426823827
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,24,-4.0132579400996455,17.62621012275944,-1.8848733434634717,-1.8848733434634717
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,25,9.608312438577189,48.43361777689045,22.151897968139576,22.151897968139576
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,25,-3.7713140136656653,18.076012072223644,-0.31579680214772177,-0.31579680214772177
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,26,9.91531325940503,49.6979741653651,23.720974509455328,23.720974509455328
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,26,-3.5266147685350946,18.657427614508176,1.2532797391680282,1.2532797391680282
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,27,10.163223292961156,50.77333285896944,25.290051050771076,25.290051050771076
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,27,-3.2787047349789695,19.222728838408166,2.822356280483778,2.822356280483778
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,28,10.416447625353214,53.92763281375449,26.85912759208683,26.85912759208683
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,28,-2.3418488546767566,21.20059451493819,4.391432821799528,4.391432821799528
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,29,10.671409734120159,55.00299150735884,28.428204133402577,28.428204133402577
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,29,-2.0868867459098133,21.76589573883818,5.960509363115278,5.960509363115278
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,30,10.930303362561657,56.07835020096318,29.997280674718326,29.997280674718326
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,30,-1.8279931174683153,22.331196962738165,7.529585904431028,7.529585904431028
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,31,11.276265663749129,57.59322008778503,31.566357216034078,31.566357216034078
