種類,価格情報区分,市区町村コード,都道府県名,市区町村名,地区名,最寄駅_名称,最寄駅_距離,取引価格,間取り,面積,建築年,建物の構造,都市計画,取引時期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,白金高輪,8,85000000,２ＬＤＫ,70,1995年,ＳＲＣ,準工業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,8,160000000,１ＬＤＫ＋Ｓ,95,2001年,ＲＣ,１中住専,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,6,22000000,１Ｒ,20,1997年,ＲＣ,近隣商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,9,89000000,２ＬＤＫ,55,2011年,ＲＣ,準工業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,9,83000000,２ＬＤＫ,55,2011年,ＲＣ,準工業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,白金高輪,8,91000000,３ＬＤＫ,70,1995年,ＳＲＣ,準工業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,5,78000000,１ＬＤＫ＋Ｓ,60,1995年,ＳＲＣ,近隣商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,白金高輪,9,57000000,１ＬＤＫ,50,1963年,ＳＲＣ,１中住専,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,5,60000000,１ＤＫ,30,2020年,ＲＣ,商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,5,120000000,２ＬＤＫ,60,2020年,ＲＣ,商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,麻布十番,3,82000000,２ＬＤＫ,60,1999年,ＳＲＣ,,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,南麻布,,,24000000,１Ｋ,20,,,,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,1,20000000,１Ｒ,20,1979年,ＳＲＣ,商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木一丁目,4,42000000,１Ｒ,35,1998年,ＳＲＣ,１種住居,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,2,65000000,２ＬＤＫ,70,1968年,ＳＲＣ,１種住居,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,3,61000000,１ＬＤＫ,45,1999年,ＳＲＣ,,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,麻布十番,7,220000000,１ＬＤＫ,105,2003年,ＲＣ,２種住居,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,3,240000000,３ＬＤＫ,105,2011年,ＲＣ,商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木一丁目,4,68000000,１ＬＤＫ,40,2014年,ＲＣ,商業,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,5,230000000,１ＬＤＫ,80,2003年,ＲＣ,,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,7,65000000,１ＬＤＫ,50,1998年,ＲＣ,２種住居,2021年第3四半期
中古マンション等,成約価格情報,13103,東京都,港区,六本木,六本木,3,120000000,１ＬＤＫ,50,2011年,ＲＣ,商業,2021年第3四半期
