Price,BuildY,TradeY,TradeQ,Tenure,Size,Distance,D,District,Area,Group,ResY,ResD
15,2008,2023,1,15,25,5,1,板橋区,West,25_板橋区_5_15,-6.933611018666852e-9,-1.159761175983931e-11
61,2008,2023,1,15,75,4,1,板橋区,West,75_板橋区_4_15,-3.3600358051444346e-9,-3.107203383478918e-11
39,1984,2023,1,39,60,1,1,板橋区,West,60_板橋区_1_39,-4.062989944486617e-9,-3.747913090990096e-11
35,1985,2023,1,38,70,8,1,板橋区,West,70_板橋区_8_38,-4.3651127157318115e-9,-4.0472514228895307e-11
31,1985,2023,1,38,55,9,1,板橋区,West,55_板橋区_9_38,-5.732715635531349e-9,-5.1767257147616874e-11
20,1984,2023,1,39,35,1,1,板橋区,West,35_板橋区_1_39,-5.798447944016516e-9,-5.037370520710738e-11
79,2008,2023,1,15,85,4,1,板橋区,West,85_板橋区_4_15,-3.6593519325833768e-9,-3.292388583986394e-11
52,2018,2023,1,5,65,11,1,板橋区,West,65_板橋区_11_5,-1.076735145488783e-9,-1.315858533246228e-11
55,2005,2023,1,18,80,6,1,板橋区,West,80_板橋区_6_18,-3.273143533988332e-9,-3.0074831514070866e-11
7.5,1975,2023,1,48,30,5,1,板橋区,West,30_板橋区_5_48,-2.3764172851770127e-9,-2.272870780473113e-11
9.7,1992,2023,1,31,30,13,1,板橋区,West,30_板橋区_13_31,-1.150000003414366,0.49999999997058
63,2003,2023,1,20,75,11,1,板橋区,West,75_板橋区_11_20,-3.943043225262954e-9,-3.5628833217060674e-11
78,2016,2023,1,7,80,9,1,板橋区,West,80_板橋区_9_7,-4.4131951426606975e-9,-4.120659369277746e-11
75,2016,2023,1,7,75,9,1,板橋区,West,75_板橋区_9_7,-1.5000000043989132,-4.049338642175826e-11
73,2003,2023,1,20,90,8,1,板橋区,West,90_板橋区_8_20,-3.9453027511626715e-9,-3.522715452675129e-11
52,2003,2023,1,20,85,12,1,板橋区,West,85_板橋区_12_20,-3.3603555493755266e-9,-3.118616476172065e-11
78,2016,2023,1,7,75,9,1,板橋区,West,75_板橋区_9_7,1.4999999956010868,-4.049338642175826e-11
60,2013,2023,1,10,75,10,1,板橋区,West,75_板橋区_10_10,-4.666723896207259e-9,-4.388578389580289e-11
35,1993,2023,1,30,65,8,1,板橋区,West,65_板橋区_8_30,-5.3484257023228565e-9,-5.024847204992966e-11
50,2012,2023,1,11,55,10,1,板橋区,West,55_板橋区_10_11,-3.966576400671329e-9,-3.569056161722983e-11
50,2013,2023,1,10,65,14,1,板橋区,West,65_板橋区_14_10,-0.5000000048712394,-4.634803651981656e-11
45,1985,2023,1,38,80,10,1,板橋区,West,80_板橋区_10_38,-2.98511082519326e-9,-2.6537216868405267e-11
59,2009,2023,1,14,75,11,1,板橋区,West,75_板橋区_11_14,-3.19809601023735e-9,-2.7813751302119272e-11
52,2005,2023,1,18,75,13,1,板橋区,West,75_板橋区_13_18,-4.186475166534365e-9,-3.824318639544799e-11
42,2006,2023,1,17,70,8,1,板橋区,West,70_板橋区_8_17,-5.116802981319779e-9,-4.973932377083656e-11
38,2005,2023,1,18,85,11,1,板橋区,West,85_板橋区_11_18,-3.3154492484754883e-9,-3.0165203668275353e-11
43,2009,2023,1,14,55,1,1,板橋区,West,55_板橋区_1_14,-5.898215249544592e-9,-5.212985598745945e-11
23,1973,2023,1,50,55,8,1,板橋区,West,55_板橋区_8_50,-5.26652144117179e-9,-4.971090206140616e-11
22,2016,2023,1,7,30,9,1,板橋区,West,30_板橋区_9_7,-2.2070167915444472e-10,1.811373273596928e-11
32,1996,2023,1,27,70,11,1,板橋区,West,70_板橋区_11_27,-5.102279487800843e-9,-4.960587496327662e-11
34,1979,2023,1,44,85,12,1,板橋区,West,85_板橋区_12_44,-3.3349323302900302e-9,-3.080891097795302e-11
41,1978,2023,1,45,75,9,1,板橋区,West,75_板橋区_9_45,-3.755900479518459e-9,-3.356381839125788e-11
60,2017,2023,1,6,85,5,1,板橋区,West,85_板橋区_5_6,-3.3025173706846545e-9,-3.0522695482204654e-11
50,2001,2023,1,22,75,3,1,板橋区,West,75_板橋区_3_22,-4.2906549424515106e-9,-4.033218203858269e-11
57,2017,2023,1,6,80,5,1,板橋区,West,80_板橋区_5_6,-3.3971474522331846e-9,-2.965716561220688e-11
57,2015,2023,1,8,75,4,1,板橋区,West,75_板橋区_4_8,-2.6325892577006016e-9,-2.4845681068086378e-11
29,1991,2023,1,32,75,5,1,板橋区,West,75_板橋区_5_32,-2.55140975014001e-9,-2.4698243450416157e-11
24,1974,2023,1,49,50,11,1,板橋区,West,50_板橋区_11_49,-4.531578667865688e-9,-4.2157388691066444e-11
22,1974,2023,1,49,40,8,1,板橋区,West,40_板橋区_8_49,-2.6178774703566887e-9,-2.5225599387113107e-11
58,2012,2023,1,11,65,3,1,板橋区,West,65_板橋区_3_11,-3.28532223647926e-9,-2.830846668189224e-11
30,2017,2023,1,6,30,7,1,板橋区,West,30_板橋区_7_6,-2.803311360821681e-9,-2.5030422179384004e-11
60,2014,2023,1,9,75,11,1,板橋区,West,75_板橋区_11_9,-4.0748560081738106e-9,-3.714584195790849e-11
8.7,1988,2023,1,35,25,11,1,板橋区,West,25_板橋区_11_35,-3.559286199106282e-10,-5.317746243349575e-12
42,1998,2023,1,25,60,9,1,板橋区,West,60_板橋区_9_25,-2.327560366666148e-9,-2.2462032234216167e-11
35,1988,2023,1,35,70,11,1,板橋区,West,70_板橋区_11_35,-3.7967637922520225e-9,-3.427258477017858e-11
21,1987,2023,1,36,55,14,1,板橋区,West,55_板橋区_14_36,-5.118135248949329e-9,-5.019584747856243e-11
56,2014,2023,1,9,75,10,1,板橋区,West,75_板橋区_10_9,-4.000000002499419,-2.4696689138181682e-11
64,2014,2023,1,9,75,10,1,板橋区,West,75_板橋区_10_9,3.9999999975005807,-2.4696689138181682e-11
59,2014,2023,1,9,70,8,1,板橋区,West,70_板橋区_8_9,-2.7401654278946808e-9,-2.589306546951775e-11
50,2001,2023,1,22,80,12,1,板橋区,West,80_板橋区_12_22,-3.3266829291278555e-9,-2.8769431281716606e-11
52,2001,2023,1,22,70,12,1,板橋区,West,70_板橋区_12_22,15.333333329503013,0.6666666666322105
40,2011,2023,1,12,70,11,1,板橋区,West,70_板橋区_11_12,-4.6701842393304105e-9,-4.331801584100958e-11
39,2001,2023,1,22,65,12,1,板橋区,West,65_板橋区_12_22,-1.594614218447532e-9,-1.6325163443298152e-11
53,2005,2023,1,18,75,11,1,板橋区,West,75_板橋区_11_18,-4.48234516170487e-9,-4.0257130962118026e-11
24,1988,2023,1,35,45,10,1,板橋区,West,45_板橋区_10_35,-1.2237144630944385e-9,-1.4024337247064977e-11
59,2014,2023,1,9,70,10,1,板橋区,West,70_板橋区_10_9,-4.705242417912814e-9,-4.416489396419365e-11
68,2014,2023,1,9,80,10,1,板橋区,West,80_板橋区_10_9,-4.348308380031085e-9,-4.02498034901555e-11
33,1983,2023,1,40,65,15,1,板橋区,West,65_板橋区_15_40,-4.822311439056648e-10,-5.812905712332395e-12
13,1978,2023,1,45,55,12,1,板橋区,West,55_板橋区_12_45,-4.514639329045167e-9,-4.0539571699582666e-11
46,2012,2023,1,11,65,4,1,板橋区,West,65_板橋区_4_11,-1.122877790749044e-9,-1.4379608614945028e-11
22,2007,2021,1,14,35,10,0,練馬区,West,35_練馬区_10_14,-4.017596921812583e-9,-3.613354060405527e-11
37,2003,2021,1,18,70,13,0,練馬区,West,70_練馬区_13_18,-2.550557098857098e-9,-2.4649171592727726e-11
59,2012,2021,1,9,65,2,0,練馬区,West,65_練馬区_2_9,-4.198881242700736e-9,-3.760969313759688e-11
15,2006,2021,1,15,25,3,0,練馬区,West,25_練馬区_3_15,-3.7989735801602365e-9,-3.429811989974496e-11
28,1984,2021,1,37,50,8,0,練馬区,West,50_練馬区_8_37,-6.062165880393877e-9,-5.093925281585143e-11
20,2002,2021,1,19,25,5,0,練馬区,West,25_練馬区_5_19,-6.0850062766348856e-9,-5.165423644371003e-11
18,2012,2021,1,9,25,9,0,練馬区,West,25_練馬区_9_9,-5.924789547862019e-9,-5.1956217106408076e-11
41,1993,2021,1,28,60,8,0,練馬区,West,60_練馬区_8_28,3.977618234785041e-11,9.939604694864101e-12
62,2005,2021,1,16,90,9,0,練馬区,West,90_練馬区_9_16,-4.616268256540934e-9,-4.0460967909439205e-11
34,1995,2021,1,26,60,12,0,練馬区,West,60_練馬区_12_26,-6.494431659120892e-10,-8.010259122670504e-12
15,2005,2021,1,16,25,6,0,練馬区,West,25_練馬区_6_16,-5.1610129503387725e-9,-5.049027862469302e-11
40,2000,2021,1,21,70,15,0,練馬区,West,70_練馬区_15_21,-4.000412445748225e-9,-3.6159741867436423e-11
31,1998,2021,1,23,75,13,0,練馬区,West,75_練馬区_13_23,-3.4152201067172427e-9,-3.005728999028179e-11
43,2004,2021,1,17,75,9,0,練馬区,West,75_練馬区_9_17,-8.000000003308998,-2.849942504212777e-11
49,2000,2021,1,21,85,2,0,練馬区,West,85_練馬区_2_21,-3.7072780401103955e-9,-3.2559066553972116e-11
35,1996,2021,1,25,80,12,0,練馬区,West,80_練馬区_12_25,-3.78584275040339e-9,-3.427147454715396e-11
35,1996,2021,1,25,80,12,0,練馬区,West,80_練馬区_12_25,-3.78584275040339e-9,-3.427147454715396e-11
48,2006,2021,1,15,80,4,0,練馬区,West,80_練馬区_4_15,-4.005748621693783e-9,-3.609823551187219e-11
38,2000,2021,1,21,75,12,0,練馬区,West,75_練馬区_12_21,-3.3303635404990928e-9,-2.9229729747726196e-11
16,2011,2021,1,10,25,7,0,練馬区,West,25_練馬区_7_10,-2.9808120416419115e-9,-2.55404586368968e-11
46,2007,2021,1,14,75,3,0,練馬区,West,75_練馬区_3_14,-4.402167519401701e-9,-4.0345726759483114e-11
25,1974,2021,1,47,75,15,0,練馬区,West,75_練馬区_15_47,-4.134527387122944e-9,-3.703348738781642e-11
32,1974,2021,1,47,70,9,0,練馬区,West,70_練馬区_9_47,-3.5990765923088475e-9,-3.196909403868631e-11
46,2008,2021,1,13,65,10,0,練馬区,West,65_練馬区_10_13,-3.4315377206439734e-9,-3.096922718270889e-11
34,2011,2021,1,10,70,12,0,練馬区,West,70_練馬区_12_10,-8.800284945209569e-10,-9.650724663856636e-12
36,2009,2021,1,12,70,12,0,練馬区,West,70_練馬区_12_12,-8.333333339143444,-0.33333333338464954
27,1985,2021,1,36,65,12,0,練馬区,West,65_練馬区_12_36,-3.3534846011207264e-9,-2.8896884884943574e-11
36,2006,2021,1,15,80,14,0,練馬区,West,80_練馬区_14_15,-3.4019009831354197e-9,-3.0506486226045126e-11
37,2009,2021,1,12,70,12,0,練馬区,West,70_練馬区_12_12,-7.333333339143444,-0.33333333338464954
42,2005,2021,1,16,70,3,0,練馬区,West,70_練馬区_3_16,-3.5418068478065834e-9,-3.1606273154238806e-11
45,2001,2021,1,20,85,12,0,練馬区,West,85_練馬区_12_20,-3.668304771053954e-9,-3.359112987766366e-11
40,2010,2021,1,11,60,13,0,練馬区,West,60_練馬区_13_11,-3.535937764809205e-9,-3.203726173239829e-11
59,2004,2021,1,17,75,9,0,練馬区,West,75_練馬区_9_17,7.9999999966910025,-2.849942504212777e-11
45,2002,2021,1,19,80,12,0,練馬区,West,80_練馬区_12_19,-3.028276296390686e-9,-2.57054377783561e-11
40,1998,2021,1,23,90,10,0,練馬区,West,90_練馬区_10_23,-3.4233806900374475e-9,-2.934585907610199e-11
57,2004,2021,1,17,80,7,0,練馬区,West,80_練馬区_7_17,-3.2664502214174718e-9,-2.8277380437202737e-11
44,2004,2021,1,17,75,7,0,練馬区,West,75_練馬区_7_17,-2.493678152859502e-9,-2.440447843810034e-11
27,1973,2021,1,48,55,3,0,練馬区,West,55_練馬区_3_48,-6.858726919745095e-10,-9.691136781952991e-12
54,2005,2021,1,16,80,5,0,練馬区,West,80_練馬区_5_16,-3.485347122023086e-9,-3.139799531481913e-11
60,2015,2021,1,6,70,3,0,練馬区,West,70_練馬区_3_6,-2.0344117501736037e-09,-1.978017749593164e-11
48,1999,2021,1,22,75,3,0,練馬区,West,75_練馬区_3_22,-4.565087863284134e-9,-4.295763744721626e-11
9,1991,2021,1,30,25,8,0,練馬区,West,25_練馬区_8_30,-6.153157983135316e-9,-2.0303536629739938e-11
32,1988,2021,1,33,60,6,0,練馬区,West,60_練馬区_6_33,-6.067367053219641e-9,-5.113642842502486e-11
42,1993,2021,1,28,65,10,0,練馬区,West,65_練馬区_10_28,-8.163425491147791e-10,-9.068301665138279e-12
32,1994,2021,1,27,65,10,0,練馬区,West,65_練馬区_10_27,-1.1113883147118031e-9,-1.3247847263642143e-11
56,2015,2021,1,6,80,11,0,練馬区,West,80_練馬区_11_6,-3.3359270901200944e-9,-2.887601269208062e-11
48,2015,2021,1,6,70,11,0,練馬区,West,70_練馬区_11_6,-3.291290795459645e-9,-2.8495872328448968e-11
28,2016,2021,1,5,40,9,0,練馬区,West,40_練馬区_9_5,-1.6342980302397336e-9,-1.6512347045249953e-11
33,1997,2021,1,24,65,8,0,練馬区,West,65_練馬区_8_24,-3.4563285566946433e-9,-2.976707769164477e-11
23,1986,2021,1,35,75,11,0,練馬区,West,75_練馬区_11_35,-3.734641040864517e-9,-3.337707887851593e-11
47,2000,2021,1,21,60,2,0,練馬区,West,60_練馬区_2_21,-9.734861805554829e-10,-1.2501111257279263e-11
21,2015,2021,1,6,30,4,0,練馬区,West,30_練馬区_4_6,-6.285436171538095e-9,-4.430300570845702e-11
40,2004,2021,1,17,55,1,0,練馬区,West,55_練馬区_1_17,-2.5708146722536185e-9,-2.5203394926620604e-11
50,1992,2021,1,29,85,6,0,練馬区,West,85_練馬区_6_29,-3.62193475211825e-9,-3.147970772943154e-11
20,2015,2021,1,6,30,5,0,練馬区,West,30_練馬区_5_6,-6.3085181523092615e-9,-1.6304069205830274e-11
40,1985,2021,1,36,65,6,0,練馬区,West,65_練馬区_6_36,-3.193662223566207e-9,-2.7468693986065773e-11
47,2012,2021,1,9,60,7,0,練馬区,West,60_練馬区_7_9,-4.767741756950272e-10,-6.068257007996181e-12
39,2005,2021,1,16,50,3,0,練馬区,West,50_練馬区_3_16,-5.283524728838529e-9,-4.978728540550037e-11
49,2010,2021,1,11,75,6,0,練馬区,West,75_練馬区_6_11,-3.228464606763737e-9,-2.777666985309679e-11
10,1990,2021,1,31,25,4,0,練馬区,West,25_練馬区_4_31,-5.8338400776847266e-9,-5.1761039898678973e-11
70,2012,2021,1,9,75,2,0,練馬区,West,75_練馬区_2_9,-4.498446060097194e-9,-4.0363934417086966e-11
12,1978,2021,1,43,40,3,0,練馬区,West,40_練馬区_3_43,4.162004074714787e-11,1.4122925051651691e-11
35,1991,2021,1,30,75,7,0,練馬区,West,75_練馬区_7_30,-3.3003573207679437e-9,-2.8701041543399697e-11
35,1991,2021,1,30,75,8,0,練馬区,West,75_練馬区_8_30,-3.96826038695508e-9,-3.56281670832459e-11
40,2007,2021,1,14,65,8,0,練馬区,West,65_練馬区_8_14,-4.537291431461199e-9,-4.1428860342307416e-11
40,2004,2021,1,17,65,9,0,練馬区,West,65_練馬区_9_17,-2.727766457155667e-9,-2.520228470359598e-11
12,1972,2021,1,49,45,5,0,練馬区,West,45_練馬区_5_49,-5.948020742607696e-9,-5.2943871509114615e-11
7.6,1972,2021,1,49,25,10,0,練馬区,West,25_練馬区_10_49,-4.65780480851663e-9,-4.256373031807925e-11
46,2011,2021,1,10,75,7,0,練馬区,West,75_練馬区_7_10,-4.40773817445006e-9,-4.063505087970043e-11
20,1974,2021,1,47,40,8,0,練馬区,West,40_練馬区_8_47,-9.329923500445148e-10,-9.886313989682094e-12
19,2009,2021,1,12,25,7,0,練馬区,West,25_練馬区_7_12,-1.0848282272490906e-9,-1.339950372880594e-11
17,1979,2021,1,42,40,2,0,練馬区,West,40_練馬区_2_42,8.58300097661413e-11,7.182254790905063e-12
48,2014,2021,1,7,70,11,0,練馬区,West,70_練馬区_11_7,-2.981565216941817e-9,-2.57107668488743e-11
96,2015,2021,1,6,85,1,0,練馬区,West,85_練馬区_1_6,-3.6055780583410524e-9,-3.2025493368337266e-11
64,2010,2021,1,11,75,2,0,練馬区,West,75_練馬区_2_11,-3.2200091482081916e-9,-2.7750246545110713e-11
47,2005,2021,1,16,80,11,0,練馬区,West,80_練馬区_11_16,-1.0000000041972825,-3.834643713673813e-11
49,2005,2021,1,16,80,11,0,練馬区,West,80_練馬区_11_16,0.9999999958027175,-3.834643713673813e-11
56,2010,2021,1,11,60,2,0,練馬区,West,60_練馬区_2_11,-3.4248728297825437e-9,-3.119304814447332e-11
65,2015,2021,1,6,55,1,0,練馬区,West,55_練馬区_1_6,-1.240749725184287e-9,-1.4724221841788676e-11
60,2015,2021,1,6,70,5,0,練馬区,West,70_練馬区_5_6,-1.2217427070027043e-9,-1.4340306719873297e-11
37,1983,2021,1,38,75,10,0,練馬区,West,75_練馬区_10_38,-3.4185561048616364e-9,-2.966360490574971e-11
37,1983,2021,1,38,80,10,0,練馬区,West,80_練馬区_10_38,-3.455333796864579e-9,-2.990030445459979e-11
39,1986,2021,1,35,75,3,0,練馬区,West,75_練馬区_3_35,-3.3319196290904074e-9,-2.9002800161492814e-11
39,1985,2021,1,36,80,6,0,練馬区,West,80_練馬区_6_36,-2.0000000033415972,-2.9998448169976655e-11
44,1988,2021,1,33,65,8,0,練馬区,West,65_練馬区_8_33,0.9999999989563548,-1.3629097850298422e-11
42,1988,2021,1,33,65,8,0,練馬区,West,65_練馬区_8_33,-1.0000000010436452,-1.3629097850298422e-11
42,1985,2021,1,36,80,6,0,練馬区,West,80_練馬区_6_36,0.9999999966584028,-2.9998448169976655e-11
38,1984,2021,1,37,70,6,0,練馬区,West,70_練馬区_6_37,-4.411063514453417e-9,-4.053357649524969e-11
42,1985,2021,1,36,80,6,0,練馬区,West,80_練馬区_6_36,0.9999999966584028,-2.9998448169976655e-11
49,2010,2021,1,11,60,6,0,練馬区,West,60_練馬区_6_11,-3.695411976423202e-9,-3.232880629866486e-11
17,1981,2021,1,40,45,4,0,練馬区,West,45_練馬区_4_40,-9.593179584044265e-10,-1.1652900866465643e-11
17,1975,2021,1,46,45,5,0,練馬区,West,45_練馬区_5_46,-2.3574031615680724e-10,1.609468114338597e-11
28,2015,2021,1,6,35,2,0,練馬区,West,35_練馬区_2_6,-6.626422077715688e-9,-1.5704326727927764e-11
53,2003,2021,1,18,65,1,0,練馬区,West,65_練馬区_1_18,-5.141771453054389e-9,-5.031997041271552e-11
47,2000,2021,1,21,70,2,0,練馬区,West,70_練馬区_2_21,-5.000000004509147,-4.065303649269936e-11
57,2000,2021,1,21,70,2,0,練馬区,West,70_練馬区_2_21,4.999999995490853,-4.065303649269936e-11
46,2007,2021,1,14,85,8,0,練馬区,West,85_練馬区_8_14,-3.6590179774975695e-9,-3.292144334920977e-11
50,2006,2021,1,15,70,10,0,練馬区,West,70_練馬区_10_15,-4.295209521387733e-9,-3.948064097869519e-11
49,2009,2021,1,12,75,11,0,練馬区,West,75_練馬区_11_12,-2.5000000045087276,-4.189204538818103e-11
54,2009,2021,1,12,75,11,0,練馬区,West,75_練馬区_11_12,2.4999999954912724,-4.189204538818103e-11
48,2015,2021,1,6,65,9,0,練馬区,West,65_練馬区_9_6,-3.37237082703723e-9,-3.039946072647126e-11
50,2015,2021,1,6,70,12,0,練馬区,West,70_練馬区_12_6,2.4999999951654104,-0.5000000000464093
48,2011,2021,1,10,70,13,0,練馬区,West,70_練馬区_13_10,-4.5606114440488454e-9,-4.112066243067147e-11
45,2003,2021,1,18,65,8,0,練馬区,West,65_練馬区_8_18,-1.4435741491070075e-9,-1.6104229061397746e-11
50,2008,2021,1,13,60,2,0,練馬区,West,60_練馬区_2_13,-4.4144954358671384e-9,-4.068145820212976e-11
44,2006,2021,1,15,80,9,0,練馬区,West,80_練馬区_9_15,-3.57427865083082e-9,-3.144662308329771e-11
35,1991,2021,1,30,65,14,0,練馬区,West,65_練馬区_14_30,-4.008853693449055e-9,-3.583333629819663e-11
45,2007,2021,1,14,70,9,0,練馬区,West,70_練馬区_9_14,-4.565379185805796e-9,-4.173350554026456e-11
12,1979,2021,1,42,40,10,0,練馬区,West,40_練馬区_10_42,4.815348120246199e-11,5.432321259490891e-12
22,1979,2021,1,42,55,10,0,練馬区,West,55_練馬区_10_42,-6.785612072235381e-10,-8.128608897095546e-12
49,2015,2021,1,6,75,15,0,練馬区,West,75_練馬区_15_6,-3.3468623428234423e-9,-2.890465644611595e-11
39,2005,2021,1,16,70,13,0,練馬区,West,70_練馬区_13_16,-3.041350282728672e-9,-2.6489921367556235e-11
16,2001,2023,1,22,25,3,1,練馬区,West,25_練馬区_3_22,-5.480892184550612e-9,-5.0466297807361116e-11
33,2010,2023,1,13,30,3,1,練馬区,West,30_練馬区_3_13,-9.440270787308691e-11,3.9683811792201595e-12
52,2009,2023,1,14,60,7,1,練馬区,West,60_練馬区_7_14,-7.718981009929848e-10,-9.339640172356667e-12
67,2011,2023,1,12,75,10,1,練馬区,West,75_練馬区_10_12,-3.4168294860137394e-9,-3.004507753701091e-11
19,2012,2023,1,11,25,10,1,練馬区,West,25_練馬区_10_11,8.79865069691732e-11,1.0441647546599597e-11
74,2009,2023,1,14,80,7,1,練馬区,West,80_練馬区_7_14,-3.614346155700332e-9,-3.202660359136189e-11
55,2003,2023,1,20,65,7,1,練馬区,West,65_練馬区_7_20,-4.817252374778036e-9,-4.608380343995577e-11
73,2016,2023,1,7,75,10,1,練馬区,West,75_練馬区_10_7,-3.1880063033895567e-9,-2.7797097956749894e-11
49,1997,2023,1,26,90,11,1,練馬区,West,90_練馬区_11_26,-4.082252758053073e-9,-3.551203775487011e-11
68,2005,2023,1,18,90,9,1,練馬区,West,90_練馬区_9_18,-4.536715891845233e-9,-4.0860870242909186e-11
48,2003,2023,1,20,70,13,1,練馬区,West,70_練馬区_13_20,-1.909910452013719e-9,-1.8899104503589115e-11
61,2017,2023,1,6,75,10,1,練馬区,West,75_練馬区_10_6,-4.357467275895033e-9,-4.036881939839532e-11
22,2006,2023,1,17,35,13,1,練馬区,West,35_練馬区_13_17,-2.6228157423702214e-9,-2.5456303731630214e-11
50,2007,2023,1,16,85,14,1,練馬区,West,85_練馬区_14_16,-3.756092326057114e-9,-3.345279608879537e-11
52,2017,2023,1,6,75,11,1,練馬区,West,75_練馬区_11_6,-3.097234468896204e-9,-2.662647879958513e-11
51,2016,2023,1,7,65,14,1,練馬区,West,65_練馬区_14_7,-2.1760584445473796e-9,-2.1690427232101683e-11
62,2004,2023,1,19,90,9,1,練馬区,West,90_練馬区_9_19,-4.563432298709813e-9,-4.0953906932372774e-11
14,2007,2023,1,16,25,7,1,練馬区,West,25_練馬区_7_16,-3.83089115985058e-10,-5.530464974867755e-12
26,1983,2023,1,40,50,8,1,練馬区,West,50_練馬区_8_40,-5.539430247836208e-9,-5.10835818090527e-11
31,1998,2023,1,25,60,9,1,練馬区,West,60_練馬区_9_25,-2.6368667249698774e-9,-2.5620172650064887e-11
26,1973,2023,1,50,55,3,1,練馬区,West,55_練馬区_3_50,-1.1961347468059103e-9,-1.4719780949690175e-11
52,2000,2023,1,23,70,12,1,練馬区,West,70_練馬区_12_23,-1.5744276993245876e-9,-1.6239232181192165e-11
37,2000,2023,1,23,60,2,1,練馬区,West,60_練馬区_2_23,-2.1259864979583654e-9,-2.0161428082587918e-11
45,2017,2023,1,6,70,12,1,練馬区,West,70_練馬区_12_6,-2.5000000048345896,0.4999999999535907
27,1974,2023,1,49,65,14,1,練馬区,West,65_練馬区_14_49,-3.989228503087361e-9,-3.56343843321838e-11
32,1974,2023,1,49,85,10,1,練馬区,West,85_練馬区_10_49,-3.6520049206956173e-9,-3.232747403103531e-11
26,1985,2023,1,38,60,10,1,練馬区,West,60_練馬区_10_38,-4.8333248514609295e-9,-4.6193715519393663e-11
49,2008,2023,1,15,75,8,1,練馬区,West,75_練馬区_8_15,-2.69579913947382e-9,-2.4984903035374373e-11
48,2004,2023,1,19,75,9,1,練馬区,West,75_練馬区_9_19,-4.500000004521951,-4.1023628938319234e-11
27,1982,2023,1,41,50,12,1,練馬区,West,50_練馬区_12_41,-2.7317312856212084e-9,-2.5630164657286514e-11
35,1984,2023,1,39,75,7,1,練馬区,West,75_練馬区_7_39,-4.152134636115079e-9,-3.699640593879394e-11
50,2004,2023,1,19,70,9,1,練馬区,West,70_練馬区_9_19,-3.3525608955642383e-9,-2.933142617678186e-11
18,1973,2023,1,50,35,11,1,練馬区,West,35_練馬区_11_50,-2.0312995729909744e-10,2.1946888750790094e-12
60,2011,2023,1,12,70,12,1,練馬区,West,70_練馬区_12_12,15.666666660856556,0.6666666666153505
45,2015,2023,1,8,55,13,1,練馬区,West,55_練馬区_13_8,-5.952593085112312e-9,-5.2555071405890885e-11
48,2013,2023,1,10,70,14,1,練馬区,West,70_練馬区_14_10,-4.399240083330369e-9,-3.9857672717857895e-11
35,1989,2023,1,34,60,13,1,練馬区,West,60_練馬区_13_34,-2.513502295187209e-9,-2.4463764347615324e-11
59,2015,2023,1,8,70,14,1,練馬区,West,70_練馬区_14_8,-4.6678323428750446e-9,-4.4000358911944204e-11
57,2014,2023,1,9,70,3,1,練馬区,West,70_練馬区_3_9,-1.7332624224764004e-9,-1.6744161612791686e-11
70,2018,2023,1,5,85,11,1,練馬区,West,85_練馬区_11_5,-3.527603098518739e-9,-3.1193492233683173e-11
9,1991,2023,1,32,25,8,1,練馬区,West,25_練馬区_8_32,-6.250278516972685e-9,-4.2741810091229127e-11
63,1999,2023,1,24,75,3,1,練馬区,West,75_練馬区_3_24,-3.29411875554797e-9,-2.825584211052501e-11
48,2005,2023,1,18,75,9,1,練馬区,West,75_練馬区_9_18,-3.5449545521260006e-9,-3.188094233053107e-11
55,2013,2023,1,10,80,13,1,練馬区,West,80_練馬区_13_10,-2.9780551358271623e-9,-2.5480062504357193e-11
45,1995,2023,1,28,70,10,1,練馬区,West,70_練馬区_10_28,-1.6272281300189206e-9,-1.6554313475580784e-11
49,1999,2023,1,24,85,6,1,練馬区,West,85_練馬区_6_24,-3.5998226621813956e-9,-3.258837644182222e-11
25,2006,2023,1,17,35,5,1,練馬区,West,35_練馬区_5_17,-3.0410944873437984e-9,-2.613043115218261e-11
33,1999,2023,1,24,70,13,1,練馬区,West,70_練馬区_13_24,-3.63935015457173e-9,-3.2635005808856477e-11
20,1987,2023,1,36,45,14,1,練馬区,West,45_練馬区_14_36,-4.580577694923704e-9,-4.1668002381811675e-11
63,2015,2023,1,8,85,9,1,練馬区,West,85_練馬区_9_8,-3.6900047462040675e-9,-3.22670778984957e-11
36,1986,2023,1,37,75,8,1,練馬区,West,75_練馬区_8_37,-2.602682513952459e-9,-2.5125013181082068e-11
51,2012,2023,1,11,80,10,1,練馬区,West,80_練馬区_10_11,-3.548812799181178e-9,-3.161426676001611e-11
23,2017,2023,1,6,30,6,1,練馬区,West,30_練馬区_6_6,-6.857227674572641e-9,-1.589306464211404e-11
42,2003,2023,1,20,75,8,1,練馬区,West,75_練馬区_8_20,-3.2910350000747712e-9,-2.8231861293193106e-11
51,1999,2023,1,24,80,4,1,練馬区,West,80_練馬区_4_24,-3.2389380066888407e-9,-2.755595751580131e-11
39,2012,2023,1,11,55,9,1,練馬区,West,55_練馬区_9_11,-1.2205418897792697e-9,-1.344413469439587e-11
57,2009,2023,1,14,65,5,1,練馬区,West,65_練馬区_5_14,-3.737525844371703e-9,-3.3657521214536246e-11
60,2012,2023,1,11,55,3,1,練馬区,West,55_練馬区_3_11,-6.146009923213569e-9,-4.0924819089127595e-11
58,2002,2023,1,21,75,2,1,練馬区,West,75_練馬区_2_21,-3.446274376983638e-9,-2.9689140035316086e-11
